case_id,t0_s,DG_window,DA_window,DT_bar_window,DT_window,dt_max_window_s,DG_is_worst,DA_is_worst,DT_is_worst
N01,240,278.415430132714,16.6857852716832,0.5,1,60,0,0,0
N01,245,288.947716585449,16.9984621829579,0.5,1,60,0,0,0
N01,250,298.754276053683,17.2845097140093,0.5,1,60,0,0,0
N01,255,307.741199869174,17.5425539722463,0.5,1,60,0,0,0
N01,260,315.81759148361,17.7712574536416,0.5,1,60,0,0,0
N01,265,322.895474215329,17.9692925351925,0.5,1,60,0,0,0
N01,270,328.887414195844,18.1352533535056,0.5,1,60,0,0,0
N01,275,333.707142012222,18.2676528873365,0.5,1,60,0,0,0
N01,280,337.272373411283,18.3649768148853,0.5,1,60,0,0,0
N01,285,339.508779696104,18.4257640193319,0.5,1,60,0,0,0
N01,290,340.353456844168,18.4486708693111,0.5,1,60,0,0,0
N01,295,339.762587204748,18.4326500320694,0.5,1,60,0,0,0
N01,300,337.71422999792,18.3770027479436,0.5,1,60,0,0,0
N01,305,334.212927099037,18.2814913806025,0.5,1,60,0,0,0
N01,310,329.290926458537,18.1463750225365,0.5,1,60,0,0,0
N01,315,323.008838926579,17.9724466594446,0.5,1,60,0,0,0
N01,320,315.453616321673,17.7610139440763,0.5,1,60,0,0,0
N01,325,306.735143695946,17.5138557632507,0.5,1,60,0,0,0
N01,330,296.982818234278,17.2331894388205,0.5,1,60,0,0,0
N01,335,286.340063274574,16.92158571986,0.5,1,60,0,0,0
N01,340,274.959503056688,16.5819028780383,0.5,1,60,0,0,0
N01,345,262.998301576252,16.2172223754948,0.5,1,60,0,0,0
N01,350,250.612670313068,15.8307507817244,0.5,1,60,0,0,0
N01,355,480.47651926553,21.9197746171243,0.521739130434783,1.04347826086957,55,0,0,0
N01,360,676.542765632608,26.01043570632,0.545454545454545,1.09090909090909,50,0,0,0
N01,365,840.561204005916,28.9924335647409,0.571428571428571,1.14285714285714,45,0,0,0
N01,370,974.752333192276,31.2210238972438,0.6,1.2,40,0,0,0
N01,375,1081.72650797625,32.8896109429138,0.631578947368421,1.26315789473684,35,0,0,0
N01,380,1164.39064034682,34.1231686738911,0.666666666666667,1.33333333333333,30,0,0,0
N01,385,1225.8490836692,35.0121276655561,0.705882352941177,1.41176470588235,25,0,0,0
