case_id,t0_s,DG_window,DA_window,DT_bar_window,DT_window,dt_max_window_s,DG_is_worst,DA_is_worst,DT_is_worst
N01,0,2051.57021449728,45.2942624898263,0.681818181818182,1.36363636363636,28,1,1,1
N01,5,2248.12767599469,47.4144247670969,0.72289156626506,1.44578313253012,23,0,0,0
N01,10,2416.31090880197,49.1559854829701,0.769230769230769,1.53846153846154,18,0,0,0
N01,15,2558.30601343256,50.5796996178562,0.821917808219178,1.64383561643836,13,0,0,0
N01,20,2676.33834543129,51.7333388196749,0.882352941176471,1.76470588235294,8,0,0,0
N01,25,2772.60813887113,52.655561328991,0.952380952380952,1.9047619047619,3,0,0,0
N01,30,2794.43492079161,52.8624150109661,1,2,0,0,0,0
N01,35,2727.70239710352,52.2274104001292,1,2,0,0,0,0
N01,40,2660.35673349056,51.5786460998209,1,2,0,0,0,0
N01,45,2593.10585604284,50.9225476193291,1,2,0,0,0,0
N01,50,2526.77354325363,50.2670224227936,1,2,0,0,0,0
N01,55,2462.31067477906,49.6216754531632,1,2,0,0,0,0
N01,60,2400.80805795768,48.9980413685862,1,2,0,0,0,0
N01,65,2343.49749144846,48.4096838602408,1,2,0,0,0,0
N01,70,2291.76623735262,47.8723953584174,1,2,0,0,0,0
N01,75,2247.16049660496,47.4042244594822,1,2,0,0,0,0
N01,80,2211.39248344521,47.0254450637653,1,2,0,0,0,0
N01,85,2186.32703123049,46.7581760896476,1,2,0,0,0,0
N01,90,2174.00198334582,46.6261941760832,1,2,0,0,0,0
N01,95,2176.59293385614,46.6539701832131,1,2,0,0,0,0
N01,100,2196.43473431568,46.8661363280106,1,2,0,0,0,0
N01,105,2235.99859045214,47.2863467657646,1,2,0,0,0,0
N01,110,2297.84919074239,47.9358862517674,1,2,0,0,0,0
N01,115,2384.66336748566,48.8330151381794,1,2,0,0,0,0
N01,120,2499.17428641494,49.9917421822339,1,2,0,0,0,0
N01,125,2644.14735140215,51.4212733350911,1,2,0,0,0,0
N01,130,2822.33081187196,53.1256135199582,1,2,0,0,0,0
N01,135,3036.41604609045,55.1036845055795,1,2,0,0,0,0
N01,140,3288.9847270423,57.3496706794581,1,2,0,0,0,0
N01,145,3582.45791640163,59.8536374533881,1,2,0,0,0,0
N01,150,3919.01076509284,62.6020028840359,1,2,0,0,0,0
N01,155,4300.53024862841,65.5784282262728,1,2,0,0,0,0
N01,160,4728.51019685419,68.7641636090645,1,2,0,0,0,0
N01,165,5203.98319277401,72.1386386950434,1,2,0,0,0,0
N01,170,5727.45672457829,75.6799625038114,1,2,0,0,0,0
N01,175,6298.7837157931,79.3648770917785,1,2,0,0,0,0
